,Word,Rating,Year,Ship,Line,Negative,Positive,Total
2387,post card beach,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2388,post dinner drinkswe,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2389,potential adventures,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
2390,powerful shower,bad,2011,MSC Orchestra,Msc,0.0,1.0,1.0
2391,pre breakfast breakfast,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2392,precious vacation time,bad,2008,MSC Lirica,Msc,0.0,1.0,1.0
2393,predinner drink,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
2394,pregrade class,bad,2010,MSC Splendida,Msc,1.0,0.0,1.0
2395,premier inn,good,2013,MSC Opera,Msc,1.0,0.0,1.0
2396,prepared traditional refreshments,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2397,preshow fun,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2398,pretty dreadful trip,good,2011,MSC Opera,Msc,1.0,0.0,1.0
2399,pretty good attitude,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2400,pretty good job,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2401,pretty good mix,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2402,pretty good standard,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
2403,pretty reasonable charge,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2404,pretty smooth operation,bad,2009,MSC Musica,Msc,0.0,1.0,1.0
2405,previous atlantic cruise,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2406,previous cruise experiences,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
2407,previous cruiser,bad,2009,MSC Sinfonia,Msc,0.0,1.0,1.0
2408,previous cruises,bad,2013,MSC Armonia,Msc,1.0,0.0,1.0
2409,previous cruises,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2410,previous cruises,good,2012,MSC Divina,Msc,0.0,1.0,1.0
2411,previous msc cruise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2412,previous msc passenger,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
2413,previous norwegian cruises,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
2414,price list,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
2415,princess cruise lines,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
2416,princess cruises,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2417,princess cruises,good,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
2418,priority lift service,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
2419,private bahamas island,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2420,private beach illetsa,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
2421,private poker room,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
2422,private pool,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2423,private ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2424,private tour,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2425,problems special mention,good,2012,MSC Opera,Msc,0.0,1.0,1.0
2426,professional entertainment,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
2427,professional manner,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2428,proper information,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
2429,proper shower doors,good,2012,MSC Divina,Msc,0.0,1.0,1.0
2430,proper temperature,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2431,public bathrooms,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
2432,public holiday,good,2013,MSC Magnifica,Msc,1.0,0.0,1.0
2433,public rooms,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
2434,public rooms,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2435,public rooms,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2436,public toilets,bad,2012,MSC Opera,Msc,1.0,0.0,1.0
2437,pullout couch,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2438,pure entertainment delight,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2439,purple plush seats,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2440,purple plush seats,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2441,pursers desk,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2442,pushy group,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
2443,quality balcony furniture,good,2011,MSC Musica,Msc,0.0,1.0,1.0
2444,quality italian restaurant,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2445,quality time,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2446,quality time,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2447,quick btw,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2448,quick service,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2449,quick shower,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2450,quick stroll,bad,2013,MSC Orchestra,Msc,0.0,1.0,1.0
2451,quick trip,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2452,quiet cocktail,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
2453,quiet haven,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2454,quiet library,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2455,quiet pool,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2456,quiet pool,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2457,quiet sailing experience,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2458,quiet spot,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2459,quieter ambiance,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2460,quieter area,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2461,quieter cruise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2462,quieter lounges,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
2463,random missed notes,bad,2009,MSC Musica,Msc,1.0,0.0,1.0
2464,real bargain,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2465,real bun fight,good,2012,MSC Opera,Msc,1.0,0.0,1.0
2466,real complaint,good,2015,MSC Divina,Msc,1.0,0.0,1.0
2467,real complaint lay,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
2468,real emergency,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
2469,real juice,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2470,real missed opportunity,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2471,real nice walk,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
2472,real plus,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2473,real problem,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
2474,real shame,bad,2009,MSC Lirica,Msc,1.0,0.0,1.0
2475,real space,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
2476,real strength,bad,2014,MSC Armonia,Msc,0.0,1.0,1.0
2477,real whipped cream,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2478,reasonable location,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
2479,reasonable price,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2480,reasonable price,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2481,reasonable prices,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2482,reasonable rate,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2483,reasonable selection,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2484,reasonable size,good,2009,MSC Opera,Msc,0.0,1.0,1.0
2485,reasonable size bathroom,good,2012,MSC Sinfonia,Msc,0.0,1.0,1.0
2486,reasonable time,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
2487,reasonable time frame,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
2488,reasonably high standard,bad,2013,MSC Armonia,Msc,0.0,1.0,1.0
2489,reasonably priced drinks,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2490,recent cruise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2491,recent experience,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2492,recent special,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2493,reception area,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2494,reception area bar,bad,2011,MSC Orchestra,Msc,1.0,0.0,1.0
2495,reception desk,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
2496,reception desk,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
2497,reception staff,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
2498,reception staff,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2499,recommended ignore,good,2014,MSC Opera,Msc,1.0,0.0,1.0
2500,reflexology treatment,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2501,refreshing fruit juice,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2502,refreshing water,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2503,relatively peaceful environment,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
2504,relatively unused elevator,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2505,relaxation mood,bad,2011,MSC Sinfonia,Msc,0.0,1.0,1.0
2506,relaxing massage,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2507,relaxing time,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2508,remarkable great choices,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2509,repeat customerswith discounts,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2510,repeat msc guest,good,2012,MSC Musica,Msc,0.0,1.0,1.0
2511,repetitive format,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
2512,repetitive menu,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
2513,reputable cruise companies,bad,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
2514,requisite bingo,good,2015,MSC Divina,Msc,0.0,1.0,1.0
2515,rest tasteless,bad,2008,MSC Musica,Msc,2.0,0.0,2.0
2516,restaurant cuisine,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2517,restaurant dining,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2518,restaurant owner,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
2519,restaurant quality,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
2520,restaurant staff bent,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2521,restaurant steak,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2522,restaurantsthe fine dining,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2523,restrictive smoking policy,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2524,retired baseball players,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2525,rich tones,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2526,rich wonderful flavor,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
2527,rickety steps,good,2013,MSC Opera,Msc,1.0,0.0,1.0
2528,ridiculously expensive price,good,2013,MSC Magnifica,Msc,1.0,0.0,1.0
2529,ridiculously low price,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2530,ridiculously negative reviews,good,2013,MSC Divina,Msc,1.0,0.0,1.0
2531,ridiculously tight shower,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2532,right direction,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2533,right direction,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2534,right mix,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2535,rip offs,bad,2010,MSC Lirica,Msc,1.0,0.0,1.0
2536,rip offs,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
2537,risotto dishes,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
2538,road access,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2539,robotic uninterested staff,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
2540,rock festival,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2541,romanian waiter,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
2542,room attendant,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2543,room attendant,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2544,room attendant franciscus,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
2545,room attendants,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
2546,room cabin attendant,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2547,room card,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2548,room card,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
2549,room card,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2550,room keys,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
2551,room service,bad,2009,MSC Lirica,Msc,0.0,1.0,1.0
2552,room service,bad,2010,MSC Splendida,Msc,0.0,1.0,1.0
2553,room service,good,2012,MSC Splendida,Msc,0.0,2.0,2.0
2554,room service breakfast,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
2555,room steward,bad,2013,MSC Opera,Msc,0.0,1.0,1.0
2556,room steward,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
2557,room steward,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
2558,room steward,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2559,room steward,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2560,room steward,good,2014,MSC Divina,Msc,0.0,2.0,2.0
2561,room steward alexander,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2562,room stewards,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
2563,room stewards,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2564,rosa dining room,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2565,rosa main dining,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2566,rosenthal china,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
2567,rota basis,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2568,rowdy italian family,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
2569,royal caribbean,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
2570,royal carribean liberty,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2571,rubbish way,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
2572,rude line,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
2573,rudest people,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
2574,runny egg salad,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2575,s american,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2576,sad goodbyes,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2577,safari lounge,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2578,salad bar,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
2579,salad bar,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
2580,salad bar boring,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2581,salad bars,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
2582,sales agent,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2583,satellite reception,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
2584,satisfied passengers,good,2014,MSC Opera,Msc,1.0,0.0,1.0
2585,saturday wer,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2586,sawdust dry burgers,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
2587,school trip,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
2588,sciatic nerve,bad,2009,MSC Fantasia,Msc,1.0,0.0,1.0
2589,sea sickness,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
2590,sea water,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
2591,seasonal poor weather,good,2014,MSC Magnifica,Msc,1.0,0.0,1.0
2592,seasoned cruiser,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2593,seasoned travelers,good,2014,MSC Musica,Msc,0.0,1.0,1.0
2594,seasons dining room,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2595,seating dining room,good,2008,MSC Sinfonia,Msc,0.0,1.0,1.0
2596,secure area,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2597,security line,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
2598,seinfeld shows,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2599,self service breakfast,good,2012,MSC Opera,Msc,1.0,0.0,1.0
2600,self service buffets,good,2012,MSC Opera,Msc,0.0,1.0,1.0
2601,selfish attendees,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2602,semolina porridge,bad,2008,MSC Sinfonia,Msc,0.0,1.0,1.0
2603,senior hotel staff,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
2604,sensitive time frame,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
2605,separate poker room,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2606,serve ice cream,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2607,service charge,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2608,service providers,bad,2012,MSC Sinfonia,Msc,1.0,0.0,1.0
2609,severe food poisoning,bad,2013,MSC Orchestra,Msc,1.0,0.0,1.0
2610,shanghais chinese restaurant,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2611,sheer archaic dimension,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2612,sheer bedlam,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
2613,ship,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2614,ship,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
2615,ship accounting office,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2616,ship arrive,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2617,ship beautiful food,bad,2012,MSC Lirica,Msc,0.0,1.0,1.0
2618,ship captain,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2619,ship companies,bad,2008,MSC Musica,Msc,0.0,2.0,2.0
2620,ship dock,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2621,ship excursions,good,2014,MSC Opera,Msc,1.0,0.0,1.0
2622,ship management,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2623,ship msc divina,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2624,ship msc divina,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2625,ship personnel,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
2626,ship personnel,bad,2013,MSC Orchestra,Msc,0.0,1.0,1.0
2627,ship photographer ignorant,bad,2012,MSC Splendida,Msc,1.0,0.0,1.0
2628,ship treat americans,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2629,shipboard credit,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2630,shipboard experience,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2631,shipboard information,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
2632,ships attractions,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
2633,ships balcony cabin,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
2634,ships entertainers,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2635,ships horn,good,2012,MSC Divina,Msc,0.0,1.0,1.0
2636,ships stores,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2637,ships water shuttle,good,2011,MSC Musica,Msc,0.0,1.0,1.0
2638,shirmp cocktail appetizer,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2639,shocking weather,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
2640,shopping centrecraft market,bad,2012,MSC Opera,Msc,1.0,0.0,1.0
2641,shore excursion staff,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2642,shore excursions,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
2643,shore excursions,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
2644,short medical form,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
2645,short supply,good,2011,MSC Splendida,Msc,1.0,0.0,1.0
2646,short time,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
2647,shower cubicle,good,2013,MSC Opera,Msc,1.0,0.0,1.0
2648,shower cubicle,good,2014,MSC Lirica,Msc,1.0,0.0,1.0
2649,shower curtain,good,2013,MSC Opera,Msc,1.0,0.0,1.0
2650,shower doors,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2651,shower soap dispenser,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
2652,shower space,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2653,shower stools,good,2012,MSC Musica,Msc,1.0,0.0,1.0
2654,shows great fun,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2655,shuttle bus driver,good,2009,MSC Opera,Msc,1.0,0.0,1.0
2656,sightseeing bus,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
2657,significant disappointment,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
2658,silly clowns,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2659,silly cruise photo,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
2660,silly gyrations,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
2661,silver shopping,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2662,similiar price range,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
2663,simple things,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
2664,single crew member,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2665,single night,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2666,sitdown lunch,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2667,size ship,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
2668,skipped gsc,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2669,slack cleaning,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
2670,sleeper sofa,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2671,slicedcarved meat,good,2013,MSC Divina,Msc,1.0,0.0,1.0
2672,slightly different dancing,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2673,slimy tomato wedge,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
2674,sloppy joes,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
2675,slot machines,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
2676,slot machines,good,2015,MSC Divina,Msc,0.0,1.0,1.0
2677,slow service,bad,2011,MSC Orchestra,Msc,1.0,0.0,1.0
2678,small balcony,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2679,small dish sampling,good,2015,MSC Divina,Msc,0.0,1.0,1.0
2680,small door,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
2681,small gigs,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2682,small individual cheesecake,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2683,small local shop,good,2011,MSC Musica,Msc,0.0,1.0,1.0
2684,small outdoor market,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2685,small portions,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2686,small seating areas,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2687,small set,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
2688,small ship,bad,2013,MSC Opera,Msc,0.0,1.0,1.0
2689,small sunbathing areas,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
2690,small table,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
2691,small table,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2692,small table,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2693,smoking restrictions,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
2694,smooth check,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2695,smooth ride,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2696,smooth sailing,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
2697,smoothest embarkations,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2698,soap dish,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2699,soft drinks,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2700,soft live music,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
2701,soft ocean breezes,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2702,soft serve,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2703,soft tones,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2704,sorry ba flights,bad,2009,MSC Sinfonia,Msc,1.0,0.0,1.0
2705,sorry msc,bad,2009,MSC Musica,Msc,1.0,0.0,1.0
2706,sour puss,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
2707,south africa,bad,2012,MSC Sinfonia,Msc,1.0,0.0,1.0
2708,south african couple,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2709,south american ports,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
2710,south beach,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2711,south indian chef,bad,2011,MSC Sinfonia,Msc,0.0,1.0,1.0
2712,spa area,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2713,spa services,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2714,spacious balcony cabin,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2715,spacious balcony stateroom,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2716,spacious comfortable cabins,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
2717,spanish colonial architecture,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
2718,sparkling divina,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2719,sparkling swarovsky staircases,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2720,sparkling water,bad,2012,MSC Divina,Msc,0.0,1.0,1.0
2721,sparkling water,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
2722,sparkling water,good,2011,MSC Magnifica,Msc,1.0,0.0,1.0
2723,sparkling wine,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
2724,sparkly pink rhinestones,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2725,special dance parties,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2726,special details,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2727,special easter lunch,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2728,special italian table,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2729,special kids,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2730,special mention,bad,2014,MSC Poesia,Msc,0.0,1.0,1.0
2731,special mention,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2732,special mention,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2733,special occasion,good,2014,MSC Opera,Msc,1.0,0.0,1.0
2734,special offer,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
2735,special offer,good,2015,MSC Divina,Msc,0.0,1.0,1.0
2736,special requests,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
2737,special thank,bad,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2738,special things,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2739,special type,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2740,specialty toiletries,good,2012,MSC Divina,Msc,1.0,0.0,1.0
2741,spectacular galaxy room,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2742,spectacular job,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
2743,spectacular locales,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2744,spectacular modern spaces,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2745,spectacular views,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2746,spectacularfull production shows,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2747,speedy boarding proceedure,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
