,Word,Rating,Year,Ship,Line,Negative,Positive,Total
6493,great people,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6494,great people,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6495,great person,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6496,great picnic food,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6497,great pizza,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6498,great pizza,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6499,great pizzas,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6500,great place,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
6501,great place,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6502,great place,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6503,great place,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6504,great places,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6505,great places,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
6506,great plenty,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6507,great plumbing,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
6508,great plus,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6509,great pool,bad,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6510,great port,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
6511,great portofcalls,good,2012,MSC Divina,Msc,0.0,1.0,1.0
6512,great ports,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6513,great potential,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
6514,great pressure,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6515,great price,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6516,great price,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6517,great price,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
6518,great price,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
6519,great price,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
6520,great price,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6521,great price,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
6522,great price,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6523,great prices,good,2008,MSC Lirica,Msc,1.0,0.0,1.0
6524,great pricing,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6525,great pride,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6526,great product,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
6527,great product quality,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
6528,great quality,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6529,great range,good,2014,MSC Musica,Msc,0.0,1.0,1.0
6530,great rate,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6531,great relaxing time,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6532,great resource,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6533,great restaurant,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
6534,great reviews,good,2014,MSC Musica,Msc,1.0,0.0,1.0
6535,great room,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6536,great room,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
6537,great salad bar,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6538,great sauce,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6539,great selection,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6540,great selection,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6541,great selection,good,2014,MSC Divina,Msc,0.0,3.0,3.0
6542,great selection,good,2014,MSC Opera,Msc,0.0,1.0,1.0
6543,great selection,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6544,great selection,good,2015,MSC Divina,Msc,0.0,1.0,1.0
6545,great sense,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6546,great service,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6547,great service,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6548,great service,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
6549,great service,good,2011,MSC Opera,Msc,0.0,1.0,1.0
6550,great service,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6551,great service,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6552,great service,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6553,great service,good,2013,MSC Lirica,Msc,0.0,1.0,1.0
6554,great service,good,2013,MSC Preziosa,Msc,0.0,2.0,2.0
6555,great service,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
6556,great service,good,2014,MSC Divina,Msc,0.0,2.0,2.0
6557,great service,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6558,great service,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
6559,great shape,good,2008,MSC Opera,Msc,0.0,1.0,1.0
6560,great shape,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6561,great ship,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6562,great ship,good,2011,MSC Divina,Msc,0.0,1.0,1.0
6563,great ship,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
6564,great ship,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6565,great ship,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
6566,great ship,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6567,great ship,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6568,great shopping,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6569,great shower,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6570,great shower,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6571,great shower room,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6572,great shows,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6573,great shows,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6574,great sight lines,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
6575,great sight lines,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6576,great singers,good,2014,MSC Divina,Msc,0.0,4.0,4.0
6577,great size,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
6578,great size,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6579,great sliders,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6580,great soul,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6581,great sound,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6582,great sound,good,2014,MSC Musica,Msc,0.0,1.0,1.0
6583,great spaces,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6584,great staff,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
6585,great staff,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6586,great staff,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
6587,great standard,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6588,great start,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
6589,great start,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6590,great staying,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6591,great steak,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6592,great stirrup cay,good,2013,MSC Divina,Msc,0.0,3.0,3.0
6593,great stirrup cay,good,2014,MSC Divina,Msc,1.0,3.0,4.0
6594,great stirrup cay,good,2015,MSC Divina,Msc,0.0,1.0,1.0
6595,great stops,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6596,great stops,good,2011,MSC Musica,Msc,0.0,1.0,1.0
6597,great stories,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6598,great strirrup cay,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6599,great surprise,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
6600,great surprise,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
6601,great surprise,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6602,great surprise,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6603,great surprise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6604,great surprises,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6605,great swimming pools,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
6606,great table,bad,2009,MSC Sinfonia,Msc,0.0,1.0,1.0
6607,great taste,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6608,great taste,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
6609,great tasting,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6610,great teacher,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6611,great themes,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6612,great time,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
6613,great time,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6614,great time,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
6615,great time,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
6616,great time,bad,2011,MSC Orchestra,Msc,0.0,1.0,1.0
6617,great time,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
6618,great time,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
6619,great time,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
6620,great time,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
6621,great time,good,2008,MSC Lirica,Msc,0.0,3.0,3.0
6622,great time,good,2009,MSC Lirica,Msc,0.0,2.0,2.0
6623,great time,good,2009,MSC Orchestra,Msc,0.0,6.0,6.0
6624,great time,good,2010,MSC Poesia,Msc,0.0,4.0,4.0
6625,great time,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
6626,great time,good,2011,MSC Magnifica,Msc,0.0,1.0,1.0
6627,great time,good,2011,MSC Musica,Msc,0.0,1.0,1.0
6628,great time,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6629,great time,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6630,great time,good,2012,MSC Splendida,Msc,0.0,2.0,2.0
6631,great time,good,2013,MSC Armonia,Msc,0.0,2.0,2.0
6632,great time,good,2013,MSC Divina,Msc,1.0,3.0,4.0
6633,great time,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6634,great time,good,2013,MSC Opera,Msc,0.0,2.0,2.0
6635,great time,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6636,great time,good,2014,MSC Divina,Msc,0.0,8.0,8.0
6637,great time,good,2014,MSC Fantasia,Msc,0.0,6.0,6.0
6638,great time,good,2014,MSC Opera,Msc,0.0,1.0,1.0
6639,great time,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6640,great toiletries,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
6641,great top40 remixes,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6642,great touch,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
6643,great towel animals,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6644,great travel companions,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
6645,great trepidation,good,2013,MSC Lirica,Msc,0.0,1.0,1.0
6646,great trip,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6647,great trip,good,2012,MSC Armonia,Msc,0.0,2.0,2.0
6648,great trip,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6649,great trip,good,2013,MSC Poesia,Msc,0.0,2.0,2.0
6650,great trouble,bad,2010,MSC Orchestra,Msc,1.0,0.0,1.0
6651,great vacation,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6652,great vacation,good,2014,MSC Divina,Msc,0.0,2.0,2.0
6653,great value,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
6654,great value,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
6655,great value,good,2009,MSC Orchestra,Msc,0.0,3.0,3.0
6656,great value,good,2010,MSC Fantasia,Msc,0.0,1.0,1.0
6657,great value,good,2010,MSC Poesia,Msc,0.0,3.0,3.0
6658,great value,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
6659,great value,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6660,great value,good,2012,MSC Musica,Msc,0.0,1.0,1.0
6661,great value,good,2012,MSC Opera,Msc,0.0,1.0,1.0
6662,great value,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6663,great value,good,2013,MSC Divina,Msc,0.0,2.0,2.0
6664,great value,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
6665,great value,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6666,great value,good,2014,MSC Divina,Msc,0.0,3.0,3.0
6667,great value,good,2014,MSC Fantasia,Msc,0.0,2.0,2.0
6668,great value,good,2014,MSC Musica,Msc,0.0,1.0,1.0
6669,great value,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6670,great value,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
6671,great value cruise,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
6672,great value package,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6673,great varieties,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6674,great variety,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6675,great variety,good,2010,MSC Poesia,Msc,1.0,1.0,2.0
6676,great variety,good,2011,MSC Musica,Msc,0.0,1.0,1.0
6677,great variety,good,2013,MSC Divina,Msc,0.0,3.0,3.0
6678,great variety,good,2014,MSC Divina,Msc,0.0,2.0,2.0
6679,great ventilation,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6680,great venues,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6681,great view,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6682,great view,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6683,great view,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6684,great view port,good,2011,MSC Musica,Msc,0.0,1.0,1.0
6685,great views,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
6686,great views,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
6687,great views,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6688,great views,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6689,great views,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6690,great views,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6691,great views,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6692,great views,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
6693,great vitamin energy,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6694,great vocal performance,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6695,great voices,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
6696,great wading areas,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6697,great wading pools,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6698,great water pressure,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
6699,great water pressure,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6700,great waterslide,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6701,great way,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
6702,great way,good,2008,MSC Opera,Msc,0.0,1.0,1.0
6703,great way,good,2010,MSC Poesia,Msc,0.0,2.0,2.0
6704,great way,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6705,great way,good,2012,MSC Armonia,Msc,1.0,0.0,1.0
6706,great way,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6707,great way,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6708,great way,good,2014,MSC Divina,Msc,0.0,2.0,2.0
6709,great way,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
6710,great weather,bad,2011,MSC Fantasia,Msc,0.0,1.0,1.0
6711,great weather,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6712,great weather,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6713,great weather,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6714,great wonders,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
6715,greatanother night,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
6716,greater choice,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6717,greater icecreams,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6718,greater mix,good,2015,MSC Divina,Msc,0.0,1.0,1.0
6719,greater share,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6720,greatest challenge,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
6721,greatest demonstration,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
6722,greatest experiences,good,2012,MSC Musica,Msc,0.0,1.0,1.0
6723,greece,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
6724,greecetook,good,2012,MSC Musica,Msc,0.0,1.0,1.0
6725,greed thing,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
6726,greek islandsthe balcony,good,2011,MSC Musica,Msc,0.0,1.0,1.0
6727,green apple juice,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
6728,green beans,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6729,green sax,bad,2013,MSC Preziosa,Msc,1.0,0.0,1.0
6730,green sax bar,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6731,green ship,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6732,greet crew,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
6733,greet event,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6734,grey colororiental restaurant,bad,2013,MSC Magnifica,Msc,0.0,1.0,1.0
6735,grey slop,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6736,grigliata mista di,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6737,grill area,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6738,grill area,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
6739,grill items,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6740,grill station,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
6741,grilled chicken,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6742,grilled half,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6743,grilled lambchops,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
6744,grilled tomatoes,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6745,grime,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
6746,gripe,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
6747,grips,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6748,grizzle,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6749,grm msc,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6750,ground transportation,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6751,group,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6752,group,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6753,group,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6754,group,good,2014,MSC Magnifica,Msc,1.0,0.0,1.0
6755,group,good,2014,MSC Opera,Msc,0.0,1.0,1.0
6756,group check,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
6757,group tho,good,2013,MSC Divina,Msc,1.0,0.0,1.0
6758,groups,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
6759,guadeloupe,good,2014,MSC Musica,Msc,0.0,1.0,1.0
6760,guarantee cabin,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6761,guaranteed unobstructed views,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6762,guernsey,bad,2014,MSC Magnifica,Msc,0.0,1.0,1.0
6763,guess services,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
6764,guest,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
6765,guest,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
6766,guest couples,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
6767,guest feedback form,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
6768,guest relations,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
6769,guest relations,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
6770,guest relations manager,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
6771,guest relations manager,bad,2014,MSC Armonia,Msc,1.0,0.0,1.0
6772,guest relations manager,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6773,guest relations people,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6774,guest relations person,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6775,guest service desk,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6776,guest services,bad,2014,MSC Divina,Msc,2.0,1.0,3.0
6777,guest services director,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
6778,guest services manager,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6779,guest services officer,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
6780,guest services people,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6781,guest survey,bad,2014,MSC Armonia,Msc,0.0,1.0,1.0
6782,guest weve,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
6783,guests,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
6784,guests,bad,2013,MSC Lirica,Msc,1.0,0.0,1.0
6785,guests,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6786,guests,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
6787,guests,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6788,guests,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6789,guests,good,2015,MSC Divina,Msc,0.0,1.0,1.0
6790,guests ballroom skills,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
6791,guests ridiculous demands,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6792,guide,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6793,gum,bad,2012,MSC Opera,Msc,1.0,0.0,1.0
6794,guys italians,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6795,gym,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6796,gym,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6797,gym midseason,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
6798,ha ha ha,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6799,habit,good,2014,MSC Armonia,Msc,1.0,0.0,1.0
6800,hair conditioner,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
6801,hair salon,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6802,hairs,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
6803,hairy chest competition,good,2009,MSC Poesia,Msc,1.0,0.0,1.0
6804,half,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
6805,half,good,2013,MSC Opera,Msc,1.0,0.0,1.0
6806,half daywe,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
6807,half litre,good,2011,MSC Fantasia,Msc,1.0,0.0,1.0
6808,half price,good,2011,MSC Musica,Msc,1.0,0.0,1.0
6809,half split lobster,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
6810,half your shore,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
6811,halfempty bar,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
6812,hallways,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6813,hallways constant noise,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
6814,hand,bad,2014,MSC Poesia,Msc,0.0,1.0,1.0
6815,hand,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6816,hand cleanliness,bad,2013,MSC Lirica,Msc,0.0,1.0,1.0
6817,hand gel,bad,2013,MSC Opera,Msc,0.0,1.0,1.0
6818,hand gel stations,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
6819,hand lotion,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6820,hand luggage,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
6821,hand luggage,bad,2010,MSC Splendida,Msc,0.0,1.0,1.0
6822,hand luggage,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
6823,hand luggage,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6824,hand luggage,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
6825,hand luggage,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
6826,hand luggage,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6827,hand luggage,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6828,hand rails,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6829,hand sanitizer,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
6830,hand sanitizer,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
6831,hand sanitizer dispenser,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6832,hand sanitizer machines,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6833,hand sanitizer machines,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6834,hand sanitizer stations,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6835,hand sanitizers,bad,2012,MSC Opera,Msc,2.0,0.0,2.0
6836,hand sanitizers,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
6837,hand sanitizers,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
6838,hand shadow artist,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6839,hand smoke,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
6840,hand soap,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
6841,hand wash,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
6842,hand wash,good,2013,MSC Opera,Msc,1.0,0.0,1.0
6843,hand washing habits,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
6844,handcompleted luggage tags,bad,2010,MSC Opera,Msc,1.0,0.0,1.0
6845,handicapped people,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6846,handicapped person,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6847,handling procedures,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
6848,handsome ship,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
6849,hangers,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6850,haphazard manner,bad,2011,MSC Lirica,Msc,1.0,0.0,1.0
6851,happening spot,bad,2008,MSC Poesia,Msc,1.0,0.0,1.0
6852,happier jazz,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
6853,happy crew,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6854,happy crew members,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6855,happy cruising,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
6856,happy days cocktails,good,2012,MSC Opera,Msc,0.0,1.0,1.0
6857,happy dinner option,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
6858,happy holiday,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
6859,happy listening,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
6860,happy memories,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6861,happy people,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6862,happy sailing,good,2012,MSC Fantasia,Msc,0.0,2.0,2.0
6863,happy sailing,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6864,happy travels,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
6865,harass,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6866,hard earned vacation,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
6867,hard hamburgers,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
6868,hard sell,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6869,hard sell mentality,good,2013,MSC Divina,Msc,1.0,0.0,1.0
6870,hard time,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6871,hard time,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
